unique_id,level_of_study,gp,number_of_F,number_of_E,number_of_D,number_of_C,number_of_B,number_of_A,average_grade,grade_variation,delta_gp,cumulative_std_gp,previous_gp,next_gp
68510,200.0,1.7142857142857142,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.7320508075688772,0.7142857142857142,0.5050762722761052,1.0,2.571428571428571
68510,300.0,2.571428571428571,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,0.857142857142857,0.786795792469443,1.7142857142857142,2.6
68510,400.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519468,0.028571428571428914,0.7670067273028908,2.571428571428571,3.8571428571428568
68510,500.0,3.8571428571428568,0.0,0.0,1.0,0.0,1.0,1.0,3.6666666666666665,1.5275252316519468,1.2571428571428567,1.0735027541954913,2.6,3.8571428571428568
68680,100.0,4.416666666666666,0.0,0.0,0.0,0.0,3.0,2.0,4.4,0.5477225575051662,0.0,0.0,0.0,4.166666666666666
68680,200.0,4.166666666666666,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.816496580927726,-0.25,0.1767766952966369,4.416666666666666,4.545454545454545
68680,300.0,4.545454545454545,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.5773502691896257,0.3787878787878789,0.19259914106735715,4.166666666666666,4.833333333333333
68680,400.0,4.833333333333333,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,0.28787878787878807,0.2774130985409994,4.545454545454545,5.0
68680,500.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.16666666666666696,0.33110480947528953,4.833333333333333,5.0
68842,100.0,1.7692307692307694,0.0,4.0,0.0,1.0,1.0,0.0,1.8333333333333333,1.3291601358251257,0.0,0.0,0.0,2.8571428571428568
68842,200.0,2.8571428571428568,0.0,0.0,2.0,1.0,1.0,0.0,2.75,0.9574271077563381,1.0879120879120874,0.7692700146974525,1.7692307692307694,0.6000000000000001
68842,300.0,0.6000000000000001,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7320508075688772,-2.2571428571428567,1.128815542969136,2.8571428571428568,2.5
68842,400.0,2.5,0.0,0.0,2.0,1.0,0.0,0.0,2.3333333333333335,0.5773502691896258,1.9,0.9965323990944569,0.6000000000000001,3.5
68842,500.0,3.5,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,1.0,1.1121094664114546,2.5,3.5
69015,100.0,4.625,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,3.0
69015,200.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,-1.625,1.1490485194281397,4.625,3.5
69015,300.0,3.5,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,0.5,0.8322910148099242,3.0,3.0
69015,400.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.6666666666666665,1.1547005383792515,-0.5,0.76631558990623,3.5,2.5384615384615383
69015,500.0,2.5384615384615383,0.0,1.0,2.0,1.0,1.0,0.0,2.4,1.140175425099138,-0.4615384615384617,0.798470709151426,3.0,2.5384615384615383
69173,100.0,4.818181818181818,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.4999999999999999,0.0,0.0,0.0,2.8000000000000003
69173,200.0,2.8000000000000003,0.0,0.0,3.0,0.0,2.0,0.0,2.8,1.0954451150103321,-2.018181818181818,1.4270700493037598,4.818181818181818,4.333333333333333
69173,300.0,4.333333333333333,0.0,0.0,0.0,0.0,4.0,1.0,4.2,0.44721359549995804,1.5333333333333328,1.0535058151722634,2.8000000000000003,4.0
69173,400.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,-0.33333333333333304,0.8602218519237285,4.333333333333333,5.0
69173,500.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.8717018386469418,4.0,5.0
69331,200.0,3.333333333333333,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896258,0.0,0.0,0.0,3.5
69331,300.0,3.5,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,0.16666666666666696,0.11785113019775813,3.333333333333333,2.75
69331,400.0,2.75,0.0,1.0,0.0,0.0,1.0,1.0,3.3333333333333335,2.0816659994661326,-0.75,0.3938179688543839,3.5,4.285714285714286
69331,500.0,4.285714285714286,0.0,0.0,0.0,1.0,2.0,2.0,4.2,0.8366600265340756,1.5357142857142856,0.6333344522009451,2.75,4.285714285714286
69461,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25
69461,200.0,2.25,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,1.25,0.8838834764831844,1.0,2.0
69461,300.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-0.25,0.6614378277661477,2.25,1.3333333333333333
69461,400.0,1.3333333333333333,0.0,2.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.1547005383792517,-0.6666666666666667,0.5788518328937419,2.0,2.0
69461,500.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.1547005383792515,0.6666666666666667,0.5257270098529169,1.3333333333333333,2.0
69625,100.0,1.1538461538461537,2.0,1.0,1.0,1.0,0.0,0.0,1.2,1.3038404810405297,0.0,0.0,0.0,3.090909090909091
69625,200.0,3.090909090909091,0.0,0.0,2.0,2.0,3.0,0.0,3.142857142857143,0.8997354108424375,1.937062937062937,1.3697103383823332,1.1538461538461537,3.2727272727272725
69625,300.0,3.2727272727272725,0.0,0.0,2.0,1.0,3.0,0.0,3.1666666666666665,0.983192080250175,0.18181818181818166,1.1743741502983238,3.090909090909091,2.5384615384615388
69625,400.0,2.5384615384615388,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.4142135623730951,-0.7342657342657337,0.9590113007402102,3.2727272727272725,3.090909090909091
69625,500.0,3.090909090909091,0.0,1.0,1.0,1.0,0.0,2.0,3.2,1.7888543819998317,0.5524475524475521,0.8696810067765367,2.5384615384615388,3.090909090909091
69787,100.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,4.666666666666666
69787,200.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,0.6666666666666661,0.47140452079103123,4.0,4.0
69787,300.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,-0.6666666666666661,0.3849001794597502,4.666666666666666,4.571428571428571
69787,500.0,4.571428571428571,0.0,0.0,0.0,1.0,1.0,3.0,4.4,0.8944271909999159,0.5714285714285712,0.35951592548908307,4.0,4.571428571428571
69945,100.0,4.454545454545455,0.0,0.0,0.0,1.0,1.0,3.0,4.4,0.8944271909999159,0.0,0.0,0.0,3.333333333333333
69945,200.0,3.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,-1.121212121212122,0.7928166940576448,4.454545454545455,5.0
69945,300.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.666666666666667,0.8497465366888125,3.333333333333333,4.636363636363637
69945,400.0,4.636363636363637,0.0,0.0,0.0,0.0,2.0,4.0,4.666666666666667,0.5163977794943221,-0.3636363636363633,0.7185397394775381,5.0,4.7142857142857135
69945,500.0,4.7142857142857135,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,0.07792207792207684,0.6425648321678632,4.636363636363637,4.7142857142857135
70103,100.0,2.142857142857143,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792517,0.0,0.0,0.0,1.0
70103,200.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.1428571428571428,0.8081220356417685,2.142857142857143,0.625
70103,300.0,0.625,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,-0.375,0.7906366374745144,1.0,1.1428571428571428
70103,400.0,1.1428571428571428,1.0,2.0,0.0,0.0,1.0,0.0,1.5,1.7320508075688772,0.5178571428571428,0.648024043971075,0.625,2.4615384615384617
70103,500.0,2.4615384615384617,0.0,2.0,0.0,2.0,1.0,0.0,2.4,1.3416407864998738,1.3186813186813189,0.7870409245127393,1.1428571428571428,2.4615384615384617
70299,100.0,2.333333333333333,0.0,1.0,1.0,2.0,0.0,0.0,2.25,0.9574271077563381,0.0,0.0,0.0,2.8000000000000003
70299,200.0,2.8000000000000003,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.7320508075688772,0.46666666666666723,0.32998316455372273,2.333333333333333,3.0
70299,300.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.19999999999999973,0.3421067626297927,2.8000000000000003,2.7
70299,400.0,2.7,0.0,1.0,0.0,2.0,3.0,0.0,3.1666666666666665,1.1690451944500122,-0.2999999999999998,0.27938424357067054,3.0,1.4444444444444444
70299,500.0,1.4444444444444444,1.0,1.0,1.0,1.0,0.0,0.0,1.5,1.2909944487358056,-1.2555555555555558,0.6148371258780855,2.7,1.4444444444444444
70461,100.0,3.727272727272727,0.0,0.0,0.0,3.0,1.0,1.0,3.6,0.8944271909999159,0.0,0.0,0.0,3.0
70461,200.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.816496580927726,-0.7272727272727271,0.5142594772265797,3.727272727272727,3.4375
70461,300.0,3.4375,0.0,0.0,2.0,1.0,2.0,2.0,3.5714285714285716,1.2724180205607034,0.4375,0.36612841629356047,3.0,3.5
70461,400.0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.0625,0.3041188427062365,3.4375,1.75
70461,500.0,1.75,0.0,2.0,2.0,1.0,0.0,0.0,1.8,0.8366600265340756,-1.75,0.7903202810849629,3.5,1.75
70619,100.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.333333333333333
70619,200.0,3.333333333333333,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896258,-1.666666666666667,1.178511301977579,5.0,3.0
70619,300.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-0.33333333333333304,1.0715167512214392,3.333333333333333,3.9999999999999996
70619,400.0,3.9999999999999996,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.7071067811865476,0.9999999999999996,0.8819171036881966,3.0,2.9
70619,500.0,2.9,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.8257418583505538,-1.0999999999999996,0.8703766745240564,3.9999999999999996,2.9
70777,100.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.816496580927726,0.0,0.0,0.0,3.625
70777,200.0,3.625,0.0,0.0,0.0,1.0,3.0,0.0,3.75,0.5,2.625,1.8561553006146871,1.0,3.5
70777,300.0,3.5,0.0,1.0,0.0,0.0,0.0,2.0,3.6666666666666665,2.3094010767585034,-0.125,1.4807796369930717,3.625,1.0
70777,400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.5,1.4803399102908763,3.5,1.357142857142857
70777,500.0,1.357142857142857,0.0,4.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.5163977794943222,0.357142857142857,1.3469779099138628,1.0,1.357142857142857
70941,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.333333333333333
70941,300.0,2.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,-1.666666666666667,1.1785113019775795,4.0,2.8
70941,400.0,2.8,0.0,0.0,1.0,1.0,0.0,1.0,3.3333333333333335,1.5275252316519468,0.4666666666666668,0.8598018720956936,2.333333333333333,1.1
70941,500.0,1.1,2.0,5.0,1.0,1.0,0.0,0.0,1.1111111111111112,0.927960727138337,-1.6999999999999997,1.1991895411299898,2.8,1.1
71125,100.0,2.7142857142857144,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.7320508075688772,0.0,0.0,0.0,2.25
71125,200.0,2.25,0.0,2.0,1.0,0.0,0.0,1.0,2.25,1.8929694486000912,-0.4642857142857144,0.3282995769794686,2.7142857142857144,3.2
71125,300.0,3.2,0.0,1.0,0.0,2.0,1.0,0.0,2.75,1.2583057392117916,0.9500000000000002,0.4750402775619374,2.25,2.888888888888889
71125,400.0,2.888888888888889,0.0,0.0,1.0,5.0,0.0,0.0,2.8333333333333335,0.408248290463863,-0.31111111111111134,0.3968033724046784,3.2,4.0
71125,500.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.1111111111111112,0.6511360887688945,2.888888888888889,4.0
71285,100.0,4.625,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,3.769230769230769
71285,200.0,3.769230769230769,0.0,1.0,0.0,1.0,4.0,1.0,3.5714285714285716,1.2724180205607039,-0.8557692307692308,0.6051202262077189,4.625,4.5
71285,300.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,0.7307692307692308,0.4622390516046892,3.769230769230769,3.0
71285,400.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,-1.5,0.7507957235106064,4.5,2.5
71285,500.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,-0.5,0.9257673132829846,3.0,2.5
71443,100.0,3.2222222222222223,0.0,1.0,0.0,1.0,1.0,1.0,3.25,1.707825127659933,0.0,0.0,0.0,2.0
71443,200.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,-1.2222222222222223,0.8642416214502248,3.2222222222222223,2.2
71443,300.0,2.2,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792515,0.20000000000000018,0.6555869421237184,2.0,1.5
71443,400.0,1.5,0.0,2.0,1.0,1.0,0.0,0.0,1.75,0.9574271077563381,-0.7000000000000002,0.7236950793678472,2.2,1.0
71443,500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.8340589433533186,1.5,1.0
71617,100.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.7142857142857144
71617,200.0,2.7142857142857144,0.0,1.0,0.0,2.0,1.0,0.0,2.75,1.2583057392117916,-0.2857142857142856,0.20203050891044205,3.0,2.8
71617,300.0,2.8,0.0,1.0,0.0,0.0,1.0,0.0,2.5,2.1213203435596424,0.08571428571428541,0.14661718398419665,2.7142857142857144,3.0
71617,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.20000000000000018,0.14451419909993823,2.8,3.0
71783,100.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.333333333333333
71783,200.0,4.333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,-0.666666666666667,0.47140452079103157,5.0,5.0
71783,300.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.666666666666667,0.3849001794597506,4.333333333333333,4.666666666666666
71783,400.0,4.666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.5773502691896257,-0.3333333333333339,0.3191423692521128,5.0,5.0
71783,500.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.3333333333333339,0.2981423969999721,4.666666666666666,5.0
71941,100.0,4.285714285714286,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896258,0.0,0.0,0.0,3.5
71941,200.0,3.5,0.0,0.0,0.0,2.0,2.0,0.0,3.5,0.5773502691896257,-0.7857142857142856,0.5555838995037159,4.285714285714286,3.714285714285714
71941,300.0,3.714285714285714,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.816496580927726,0.21428571428571397,0.40616005021980905,3.5,4.0
71941,400.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.28571428571428603,0.34193825277012074,3.714285714285714,3.9230769230769234
71941,500.0,3.9230769230769234,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.7071067811865476,-0.07692307692307665,0.29690672716717137,4.0,3.9230769230769234
72103,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
72103,200.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.5
72103,300.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,1.5,0.8660254037844386,3.0,2.0
72103,400.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-2.5,1.0307764064044151,4.5,2.8571428571428568
72103,500.0,2.8571428571428568,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519468,0.8571428571428568,0.9006800152084637,2.0,2.8571428571428568
72261,100.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.8571428571428568
72261,200.0,3.8571428571428568,0.0,0.0,0.0,1.0,4.0,0.0,3.8,0.4472135954999579,-1.1428571428571432,0.8081220356417692,5.0,4.2
72261,300.0,4.2,0.0,0.0,0.0,1.0,4.0,2.0,4.142857142857143,0.6900655593423541,0.3428571428571434,0.5864687359367872,3.8571428571428568,4.4
72261,400.0,4.4,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,0.20000000000000018,0.47944128480788095,4.2,4.0
72261,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,-0.40000000000000036,0.44602553235235803,4.4,4.0
72423,100.0,3.8,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.0,0.0,0.0,4.0
72423,200.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.20000000000000018,0.14142135623730964,3.8,3.142857142857143
72423,300.0,3.142857142857143,0.0,1.0,1.0,0.0,0.0,1.0,2.6666666666666665,2.0816659994661326,-0.8571428571428572,0.4484288520759449,4.0,2.0
72423,400.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,-1.1428571428571428,0.9015104483229099,3.142857142857143,3.9999999999999996
72423,500.0,3.9999999999999996,0.0,0.0,1.0,0.0,0.0,1.0,3.5,2.1213203435596424,1.9999999999999996,0.8522718738400179,2.0,3.9999999999999996
72581,100.0,2.4000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,0.0,0.0,0.0,3.0
72581,200.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.7320508075688772,0.5999999999999996,0.4242640687119283,2.4000000000000004,1.6666666666666665
72581,300.0,1.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-1.3333333333333335,0.6677768533918543,3.0,2.75
72581,400.0,2.75,0.0,0.0,1.0,0.0,0.0,1.0,3.5,2.1213203435596424,1.0833333333333335,0.5798107928932986,1.6666666666666665,3.0
72581,500.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.25,0.5583208953838484,2.75,3.0
72911,100.0,3.9000000000000004,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.4142135623730951,0.0,0.0,0.0,3.8571428571428568
72911,200.0,3.8571428571428568,0.0,1.0,0.0,0.0,4.0,2.0,3.857142857142857,1.3451854182690985,-0.04285714285714359,0.030304576336566844,3.9000000000000004,4.6
72911,300.0,4.6,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.5773502691896258,0.7428571428571429,0.4170678340885239,3.8571428571428568,5.0
72911,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.40000000000000036,0.556761163513835,4.6,4.833333333333333
72911,500.0,4.833333333333333,0.0,0.0,0.0,0.0,1.0,4.0,4.8,0.44721359549995787,-0.16666666666666696,0.5303808583228506,5.0,4.833333333333333
73075,100.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.1428571428571423
73075,200.0,3.1428571428571423,0.0,1.0,0.0,1.0,1.0,1.0,3.25,1.707825127659933,-0.8571428571428577,0.6060915267313268,4.0,4.7
73075,300.0,4.7,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.4999999999999999,1.5571428571428578,0.7798918466794017,3.1428571428571423,3.2
73075,400.0,3.2,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896257,-1.5,0.7383908778115927,4.7,3.0
73075,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-0.20000000000000018,0.7243293872434625,3.2,3.0
73239,100.0,2.2857142857142856,0.0,0.0,2.0,1.0,0.0,0.0,2.3333333333333335,0.5773502691896258,0.0,0.0,0.0,1.8000000000000003
73239,200.0,1.8000000000000003,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-0.4857142857142853,0.3434518651477512,2.2857142857142856,2.0
73239,400.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.19999999999999973,0.24411439272335772,1.8000000000000003,3.0
73239,500.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,2.6,1.6733200530681511,1.0,0.5250202458033416,2.0,3.0
73423,100.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0
73423,200.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,2.1213203435596424,5.0,3.1666666666666665
73423,300.0,3.1666666666666665,0.0,0.0,2.0,3.0,1.0,1.0,3.142857142857143,1.0690449676496974,1.1666666666666665,1.5122952876462445,2.0,4.0
73423,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.8333333333333335,1.2720281268728124,3.1666666666666665,3.588235294117647
73423,500.0,3.588235294117647,0.0,0.0,1.0,2.0,2.0,1.0,3.5,1.0488088481701516,-0.4117647058823528,1.1018055155421942,4.0,3.588235294117647
73585,100.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.5811388300841898,0.0,0.0,0.0,3.3571428571428568
73585,200.0,3.3571428571428568,0.0,0.0,0.0,4.0,2.0,0.0,3.3333333333333335,0.5163977794943222,0.35714285714285676,0.2525381361380524,3.0,3.875
73585,300.0,3.875,0.0,0.0,1.0,0.0,1.0,1.0,3.6666666666666665,1.5275252316519468,0.5178571428571432,0.4399530355269614,3.3571428571428568,2.5
73585,400.0,2.5,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,-1.375,0.5799907268200751,3.875,3.4
73585,500.0,3.4,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,0.8999999999999999,0.5115727051486048,2.5,3.4
73755,100.0,3.4,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,0.0,0.0,0.0,3.25
73755,200.0,3.25,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,-0.1499999999999999,0.10606601717798222,3.4,2.0
73755,300.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.1666666666666665,1.7224014243685084,-1.25,0.7686568371733471,3.25,3.0
73755,400.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.6303107699116894,2.0,1.3636363636363635
73755,500.0,1.3636363636363635,0.0,3.0,1.0,1.0,0.0,0.0,1.6,0.8944271909999159,-1.6363636363636365,0.881909554778673,3.0,1.3636363636363635
73929,100.0,2.2857142857142856,0.0,1.0,1.0,0.0,1.0,0.0,2.3333333333333335,1.5275252316519468,0.0,0.0,0.0,2.8000000000000003
73929,200.0,2.8000000000000003,0.0,1.0,0.0,3.0,1.0,0.0,2.8,1.0954451150103321,0.5142857142857147,0.3636549160387963,2.2857142857142856,4.0
73929,300.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,1.1999999999999997,0.8797031039051803,2.8000000000000003,3.1428571428571423
73929,400.0,3.1428571428571423,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896257,-0.8571428571428577,0.720544012166771,4.0,1.75
73929,500.0,1.75,0.0,2.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.1547005383792517,-1.3928571428571423,0.8550510188859839,3.1428571428571423,1.75
74087,100.0,1.5,1.0,1.0,1.0,0.0,1.0,0.0,1.75,1.707825127659933,0.0,0.0,0.0,4.0
74087,200.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,2.5,1.7677669529663689,1.5,3.1
74087,300.0,3.1,0.0,0.0,1.0,3.0,2.0,0.0,3.1666666666666665,0.752772652709081,-0.8999999999999999,1.2662279942148387,4.0,3.333333333333333
74087,400.0,3.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,0.23333333333333295,1.0598742063723097,3.1,2.6842105263157894
74087,500.0,2.6842105263157894,0.0,3.0,0.0,4.0,0.0,1.0,2.5,1.4142135623730951,-0.6491228070175437,0.927574735930001,3.333333333333333,2.6842105263157894
74251,100.0,2.714285714285714,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519465,0.0,0.0,0.0,2.5
74251,200.0,2.5,0.0,3.0,1.0,2.0,1.0,1.0,2.5,1.5118578920369088,-0.21428571428571397,0.15152288168283123,2.714285714285714,1.375
74251,300.0,1.375,1.0,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.5275252316519468,-1.125,0.71940132423156,2.5,1.1666666666666667
74251,400.0,1.1666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.5275252316519465,-0.20833333333333326,0.7811068462949213,1.375,3.2857142857142856
74251,500.0,3.2857142857142856,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896258,2.1190476190476186,0.9057208264247327,1.1666666666666667,3.2857142857142856
74419,100.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.0,0.0,0.0,5.0
74419,200.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.7071067811865476,4.0,4.142857142857142
74419,300.0,4.142857142857142,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896258,-0.8571428571428577,0.5408484138857403,5.0,5.0
74419,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.8571428571428577,0.5392738882336251,4.142857142857142,4.75
74419,500.0,4.75,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.5,-0.25,0.47675561702757846,5.0,4.75
74577,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.25
74577,200.0,3.25,0.0,0.0,1.0,2.0,0.0,1.0,3.25,1.2583057392117916,0.25,0.1767766952966369,3.0,2.5
74577,300.0,2.5,0.0,0.0,1.0,2.0,0.0,0.0,2.6666666666666665,0.5773502691896258,-0.75,0.38188130791298663,3.25,4.5
74577,400.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,2.0,0.8508574106942557,2.5,2.7777777777777777
74577,500.0,2.7777777777777777,0.0,1.0,1.0,1.0,0.0,1.0,2.75,1.707825127659933,-1.7222222222222223,0.7746962766062931,4.5,2.7777777777777777
74739,100.0,4.75,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,4.266666666666667
74739,200.0,4.266666666666667,0.0,0.0,1.0,0.0,2.0,4.0,4.285714285714286,1.1126972805283735,-0.4833333333333334,0.3417682775734977,4.75,4.111111111111111
